cyrillic,romanized,type
ШЯБ,shyab,4
ШЯВ,shyav,4
ШЯГ,shyag,4
ШЯД,shyad,4
ШЯЖ,shyazh,4
ШЯЗ,shyaz,4
ШЯЙ,shyay,4
ШЯК,shyak,4
ШЯЛ,shyal,4
ШЯМ,shyam,4
ШЯН,shyan,4
ШЯП,shyap,4
ШЯР,shyar,4
ШЯС,shyas,4
ШЯТ,shyat,4
ШЯФ,shyaf,4
ШЯХ,shyakh,4
ШЯЦ,shyats,4
ШЯЧ,shyach,4
ШЯШ,shyash,4
ШЯЩ,shyashch,4
ЩАБ,shchab,4
ЩАВ,shchav,4
ЩАГ,shchag,4
ЩАД,shchad,4
ЩАЖ,shchazh,4
ЩАЗ,shchaz,4
ЩАЙ,shchay,4
ЩАК,shchak,4
ЩАЛ,shchal,4
ЩАМ,shcham,4
ЩАН,shchan,4
ЩАП,shchap,4
ЩАР,shchar,4
ЩАС,shchas,4
ЩАТ,shchat,4
ЩАФ,shchaf,4
ЩАХ,shchakh,4
ЩАЦ,shchats,4
ЩАЧ,shchach,4
ЩАШ,shchash,4
ЩАЩ,shchashch,4
ЩЕБ,shcheb,4
ЩЕВ,shchev,4
ЩЕГ,shcheg,4
ЩЕД,shched,4
ЩЕЖ,shchezh,4
ЩЕЗ,shchez,4
ЩЕЙ,shchey,4
ЩЕК,shchek,4
ЩЕЛ,shchel,4
ЩЕМ,shchem,4
ЩЕН,shchen,4
ЩЕП,shchep,4
ЩЕР,shcher,4
ЩЕС,shches,4
ЩЕТ,shchet,4
ЩЕФ,shchef,4
ЩЕХ,shchekh,4
ЩЕЦ,shchets,4
ЩЕЧ,shchech,4
ЩЕШ,shchesh,4
ЩЕЩ,shcheshch,4
ЩЁБ,shchyob,4
ЩЁВ,shchyov,4
ЩЁГ,shchyog,4
ЩЁД,shchyod,4
ЩЁЖ,shchyozh,4
ЩЁЗ,shchyoz,4
ЩЁЙ,shchyoy,4
ЩЁК,shchyok,4
ЩЁЛ,shchyol,4
ЩЁМ,shchyom,4
ЩЁН,shchyon,4
ЩЁП,shchyop,4
ЩЁР,shchyor,4
ЩЁС,shchyos,4
ЩЁТ,shchyot,4
ЩЁФ,shchyof,4
ЩЁХ,shchyokh,4
ЩЁЦ,shchyots,4
ЩЁЧ,shchyoch,4
ЩЁШ,shchyosh,4
ЩЁЩ,shchyoshch,4
ЩИБ,shchib,4
ЩИВ,shchiv,4
ЩИГ,shchig,4
ЩИД,shchid,4
ЩИЖ,shchizh,4
ЩИЗ,shchiz,4
ЩИЙ,shchiy,4
ЩИК,shchik,4
ЩИЛ,shchil,4
ЩИМ,shchim,4
ЩИН,shchin,4
ЩИП,shchip,4
ЩИР,shchir,4
ЩИС,shchis,4
ЩИТ,shchit,4
ЩИФ,shchif,4
ЩИХ,shchikh,4
ЩИЦ,shchits,4
ЩИЧ,shchich,4
ЩИШ,shchish,4
ЩИЩ,shchishch,4
ЩОБ,shchob,4
ЩОВ,shchov,4
ЩОГ,shchog,4
ЩОД,shchod,4
ЩОЖ,shchozh,4
ЩОЗ,shchoz,4
ЩОЙ,shchoy,4
ЩОК,shchok,4
ЩОЛ,shchol,4
ЩОМ,shchom,4
ЩОН,shchon,4
ЩОП,shchop,4
ЩОР,shchor,4
ЩОС,shchos,4
ЩОТ,shchot,4
ЩОФ,shchof,4
ЩОХ,shchokh,4
ЩОЦ,shchots,4
ЩОЧ,shchoch,4
ЩОШ,shchosh,4
ЩОЩ,shchoshch,4
ЩУБ,shchub,4
ЩУВ,shchuv,4
ЩУГ,shchug,4
ЩУД,shchud,4
ЩУЖ,shchuzh,4
ЩУЗ,shchuz,4
ЩУЙ,shchuy,4
ЩУК,shchuk,4
ЩУЛ,shchul,4
ЩУМ,shchum,4
ЩУН,shchun,4
ЩУП,shchup,4
ЩУР,shchur,4
ЩУС,shchus,4
ЩУТ,shchut,4
ЩУФ,shchuf,4
ЩУХ,shchukh,4
ЩУЦ,shchuts,4
ЩУЧ,shchuch,4
ЩУШ,shchush,4
ЩУЩ,shchushch,4
ЩЫБ,shcheub,4
ЩЫВ,shcheuv,4
ЩЫГ,shcheug,4
ЩЫД,shcheud,4
ЩЫЖ,shcheuzh,4
ЩЫЗ,shcheuz,4
ЩЫЙ,shcheuy,4
ЩЫК,shcheuk,4
ЩЫЛ,shcheul,4
ЩЫМ,shcheum,4
ЩЫН,shcheun,4
ЩЫП,shcheup,4
ЩЫР,shcheur,4
ЩЫС,shcheus,4
ЩЫТ,shcheut,4
ЩЫФ,shcheuf,4
ЩЫХ,shcheukh,4
ЩЫЦ,shcheuts,4
ЩЫЧ,shcheuch,4
ЩЫШ,shcheush,4
ЩЫЩ,shcheushch,4
ЩЭБ,shcheb,4
ЩЭВ,shchev,4
ЩЭГ,shcheg,4
ЩЭД,shched,4
ЩЭЖ,shchezh,4
ЩЭЗ,shchez,4
ЩЭЙ,shchey,4
ЩЭК,shchek,4
ЩЭЛ,shchel,4
ЩЭМ,shchem,4
ЩЭН,shchen,4
ЩЭП,shchep,4
ЩЭР,shcher,4
ЩЭС,shches,4
ЩЭТ,shchet,4
ЩЭФ,shchef,4
ЩЭХ,shchekh,4
ЩЭЦ,shchets,4
ЩЭЧ,shchech,4
ЩЭШ,shchesh,4
ЩЭЩ,shcheshch,4
ЩЮБ,shchyub,4
ЩЮВ,shchyuv,4
ЩЮГ,shchyug,4
ЩЮД,shchyud,4
ЩЮЖ,shchyuzh,4
ЩЮЗ,shchyuz,4
ЩЮЙ,shchyuy,4
ЩЮК,shchyuk,4
ЩЮЛ,shchyul,4
ЩЮМ,shchyum,4
ЩЮН,shchyun,4
ЩЮП,shchyup,4
ЩЮР,shchyur,4
ЩЮС,shchyus,4
ЩЮТ,shchyut,4
ЩЮФ,shchyuf,4
ЩЮХ,shchyukh,4
ЩЮЦ,shchyuts,4
ЩЮЧ,shchyuch,4
ЩЮШ,shchyush,4
ЩЮЩ,shchyushch,4
ЩЯБ,shchyab,4
ЩЯВ,shchyav,4
ЩЯГ,shchyag,4
ЩЯД,shchyad,4
ЩЯЖ,shchyazh,4
ЩЯЗ,shchyaz,4
ЩЯЙ,shchyay,4
ЩЯК,shchyak,4
ЩЯЛ,shchyal,4
ЩЯМ,shchyam,4
ЩЯН,shchyan,4
ЩЯП,shchyap,4
ЩЯР,shchyar,4
ЩЯС,shchyas,4
ЩЯТ,shchyat,4
ЩЯФ,shchyaf,4
ЩЯХ,shchyakh,4
ЩЯЦ,shchyats,4
ЩЯЧ,shchyach,4
ЩЯШ,shchyash,4
ЩЯЩ,shchyashch,4
