cyrillic,romanized,type
ШЯШ,shyash,4
ШЯЩ,shyashch,4
ЩАБ,shchab,4
ЩАВ,shchav,4
ЩАГ,shchah,4
ЩАД,shchad,4
ЩАЖ,shchazh,4
ЩАЗ,shchaz,4
ЩАЙ,shchay,4
ЩАК,shchak,4
ЩАЛ,shchal,4
ЩАМ,shcham,4
ЩАН,shchan,4
ЩАП,shchap,4
ЩАР,shchar,4
ЩАС,shchas,4
ЩАТ,shchat,4
ЩАФ,shchaf,4
ЩАХ,shchakh,4
ЩАЦ,shchats,4
ЩАЧ,shchach,4
ЩАШ,shchash,4
ЩАЩ,shchashch,4
ЩЕБ,shcheb,4
ЩЕВ,shchev,4
ЩЕГ,shcheh,4
ЩЕД,shched,4
ЩЕЖ,shchezh,4
ЩЕЗ,shchez,4
ЩЕЙ,shchey,4
ЩЕК,shchek,4
ЩЕЛ,shchel,4
ЩЕМ,shchem,4
ЩЕН,shchen,4
ЩЕП,shchep,4
ЩЕР,shcher,4
ЩЕС,shches,4
ЩЕТ,shchet,4
ЩЕФ,shchef,4
ЩЕХ,shchekh,4
ЩЕЦ,shchets,4
ЩЕЧ,shchech,4
ЩЕШ,shchesh,4
ЩЕЩ,shcheshch,4
ЩЄБ,shchyeb,4
ЩЄВ,shchyev,4
ЩЄГ,shchyeh,4
ЩЄД,shchyed,4
ЩЄЖ,shchyezh,4
ЩЄЗ,shchyez,4
ЩЄЙ,shchyey,4
ЩЄК,shchyek,4
ЩЄЛ,shchyel,4
ЩЄМ,shchyem,4
ЩЄН,shchyen,4
ЩЄП,shchyep,4
ЩЄР,shchyer,4
ЩЄС,shchyes,4
ЩЄТ,shchyet,4
ЩЄФ,shchyef,4
ЩЄХ,shchyekh,4
ЩЄЦ,shchyets,4
ЩЄЧ,shchyech,4
ЩЄШ,shchyesh,4
ЩЄЩ,shchyeshch,4
ЩИБ,shchib,4
ЩИВ,shchiv,4
ЩИГ,shchih,4
ЩИД,shchid,4
ЩИЖ,shchizh,4
ЩИЗ,shchiz,4
ЩИЙ,shchiy,4
ЩИК,shchik,4
ЩИЛ,shchil,4
ЩИМ,shchim,4
ЩИН,shchin,4
ЩИП,shchip,4
ЩИР,shchir,4
ЩИС,shchis,4
ЩИТ,shchit,4
ЩИФ,shchif,4
ЩИХ,shchikh,4
ЩИЦ,shchits,4
ЩИЧ,shchich,4
ЩИШ,shchish,4
ЩИЩ,shchishch,4
ЩІБ,shchib,4
ЩІВ,shchiv,4
ЩІГ,shchih,4
ЩІД,shchid,4
ЩІЖ,shchizh,4
ЩІЗ,shchiz,4
ЩІЙ,shchiy,4
ЩІК,shchik,4
ЩІЛ,shchil,4
ЩІМ,shchim,4
ЩІН,shchin,4
ЩІП,shchip,4
ЩІР,shchir,4
ЩІС,shchis,4
ЩІТ,shchit,4
ЩІФ,shchif,4
ЩІХ,shchikh,4
ЩІЦ,shchits,4
ЩІЧ,shchich,4
ЩІШ,shchish,4
ЩІЩ,shchishch,4
ЩЇБ,shchyib,4
ЩЇВ,shchyiv,4
ЩЇГ,shchyih,4
ЩЇД,shchyid,4
ЩЇЖ,shchyizh,4
ЩЇЗ,shchyiz,4
ЩЇЙ,shchyiy,4
ЩЇК,shchyik,4
ЩЇЛ,shchyil,4
ЩЇМ,shchyim,4
ЩЇН,shchyin,4
ЩЇП,shchyip,4
ЩЇР,shchyir,4
ЩЇС,shchyis,4
ЩЇТ,shchyit,4
ЩЇФ,shchyif,4
ЩЇХ,shchyikh,4
ЩЇЦ,shchyits,4
ЩЇЧ,shchyich,4
ЩЇШ,shchyish,4
ЩЇЩ,shchyishch,4
ЩОБ,shchob,4
ЩОВ,shchov,4
ЩОГ,shchoh,4
ЩОД,shchod,4
ЩОЖ,shchozh,4
ЩОЗ,shchoz,4
ЩОЙ,shchoy,4
ЩОК,shchok,4
ЩОЛ,shchol,4
ЩОМ,shchom,4
ЩОН,shchon,4
ЩОП,shchop,4
ЩОР,shchor,4
ЩОС,shchos,4
ЩОТ,shchot,4
ЩОФ,shchof,4
ЩОХ,shchokh,4
ЩОЦ,shchots,4
ЩОЧ,shchoch,4
ЩОШ,shchosh,4
ЩОЩ,shchoshch,4
ЩУБ,shchub,4
ЩУВ,shchuv,4
ЩУГ,shchuh,4
ЩУД,shchud,4
ЩУЖ,shchuzh,4
ЩУЗ,shchuz,4
ЩУЙ,shchuy,4
ЩУК,shchuk,4
ЩУЛ,shchul,4
ЩУМ,shchum,4
ЩУН,shchun,4
ЩУП,shchup,4
ЩУР,shchur,4
ЩУС,shchus,4
ЩУТ,shchut,4
ЩУФ,shchuf,4
ЩУХ,shchukh,4
ЩУЦ,shchuts,4
ЩУЧ,shchuch,4
ЩУШ,shchush,4
ЩУЩ,shchushch,4
ЩЮБ,shchyub,4
ЩЮВ,shchyuv,4
ЩЮГ,shchyuh,4
ЩЮД,shchyud,4
ЩЮЖ,shchyuzh,4
ЩЮЗ,shchyuz,4
ЩЮЙ,shchyuy,4
ЩЮК,shchyuk,4
ЩЮЛ,shchyul,4
ЩЮМ,shchyum,4
ЩЮН,shchyun,4
ЩЮП,shchyup,4
ЩЮР,shchyur,4
ЩЮС,shchyus,4
ЩЮТ,shchyut,4
ЩЮФ,shchyuf,4
ЩЮХ,shchyukh,4
ЩЮЦ,shchyuts,4
ЩЮЧ,shchyuch,4
ЩЮШ,shchyush,4
ЩЮЩ,shchyushch,4
ЩЯБ,shchyab,4
ЩЯВ,shchyav,4
ЩЯГ,shchyah,4
ЩЯД,shchyad,4
ЩЯЖ,shchyazh,4
ЩЯЗ,shchyaz,4
ЩЯЙ,shchyay,4
ЩЯК,shchyak,4
ЩЯЛ,shchyal,4
ЩЯМ,shchyam,4
ЩЯН,shchyan,4
ЩЯП,shchyap,4
ЩЯР,shchyar,4
ЩЯС,shchyas,4
ЩЯТ,shchyat,4
ЩЯФ,shchyaf,4
ЩЯХ,shchyakh,4
ЩЯЦ,shchyats,4
ЩЯЧ,shchyach,4
ЩЯШ,shchyash,4
ЩЯЩ,shchyashch,4
